MEMS 1	MEMS 2	MEMS 3	MEMS 4bis	MEMS 4	MEMS 5	MEMS 6	MEMS 7	MEMS 8	MEMS 15bis	MEMS 9	MEMS 10bis	MEMS 11bis	MEMS 17bis	MEMS 18bis	MEMS 19bis
2.477	6.386	-22.675	-15.522	-36.442	-36.837	-60.076	-72.524	-45.920	-65.256	-42.130	-25.249	-39.695	-20.130	-12.508	8.368
2.471	8.381	-23.672	-15.522	-37.434	-39.834	-61.080	-73.512	-47.917	-68.244	-43.121	-24.257	-41.687	-17.132	-12.508	7.377
2.466	9.375	-25.670	-15.522	-37.425	-41.832	-62.084	-72.501	-49.915	-70.234	-45.112	-24.266	-43.679	-13.133	-12.507	6.387
2.460	9.369	-25.667	-14.523	-38.416	-43.829	-63.087	-72.489	-51.912	-73.222	-46.103	-25.274	-44.670	-10.135	-12.506	5.396
2.455	8.363	-25.665	-14.523	-38.408	-46.827	-64.090	-72.477	-54.910	-74.211	-47.093	-27.283	-44.662	-6.136	-12.504	0.405
2.449	8.358	-26.662	-14.523	-38.398	-49.824	-65.093	-70.464	-57.907	-76.199	-48.084	-29.291	-45.653	-5.137	-11.503	-1.585
1.444	8.353	-27.658	-14.524	-37.389	-49.822	-67.096	-69.452	-58.904	-76.188	-48.075	-33.299	-45.645	-6.139	-11.502	-1.576
1.439	5.347	-27.656	-14.524	-37.380	-50.818	-69.098	-68.440	-60.901	-76.176	-49.065	-37.307	-44.637	-6.140	-10.500	-7.567
1.433	3.341	-27.653	-15.524	-36.370	-50.816	-69.101	-66.427	-60.898	-75.165	-49.055	-45.314	-44.628	-10.141	-10.500	-9.557
0.428	1.336	-27.650	-15.523	-36.361	-49.812	-70.103	-64.415	-60.896	-73.153	-49.045	-45.322	-43.619	-13.142	-10.499	-11.548
0.423	-0.670	-27.648	-15.523	-36.351	-47.810	-72.105	-63.402	-58.892	-73.140	-49.035	-52.330	-40.611	-17.143	-9.497	-13.537
-0.582	-0.675	-27.645	-15.523	-36.342	-46.806	-73.107	-63.389	-56.889	-71.128	-50.025	-52.338	-38.602	-17.144	-9.496	-14.528
-1.589	-6.680	-27.642	-15.524	-36.332	-44.803	-73.109	-62.375	-54.885	-68.115	-51.015	-56.345	-35.593	-26.146	-8.494	-13.519
-1.594	-8.686	-27.639	-16.524	-37.323	-41.799	-73.111	-63.362	-52.882	-67.103	-52.004	-57.352	-32.583	-30.147	-8.493	-13.509
-1.599	-12.692	-26.636	-16.523	-38.313	-39.796	-73.112	-63.347	-50.877	-67.090	-53.993	-56.359	-29.574	-34.148	-7.491	-12.500
-1.605	-15.696	-25.632	-16.523	-39.302	-37.791	-72.114	-64.334	-49.874	-66.077	-55.983	-55.366	-26.566	-37.149	-6.490	-10.490
-1.610	-18.702	-24.629	-16.522	-40.293	-35.788	-71.115	-66.320	-47.869	-67.064	-57.972	-54.374	-22.556	-39.150	-5.489	-8.480
-1.615	-21.707	-21.627	-16.522	-41.283	-33.784	-70.116	-68.306	-47.866	-68.051	-59.961	-51.380	-19.547	-40.151	-3.487	-7.471
-0.620	-23.713	-21.624	-16.523	-42.273	-31.779	-69.117	-70.291	-47.861	-69.037	-61.950	-48.388	-16.537	-40.151	-3.486	-4.462
-0.625	-26.718	-19.621	-17.522	-43.263	-31.776	-67.118	-73.277	-47.857	-70.024	-62.939	-42.394	-13.528	-39.152	-1.484	-2.451
0.369	-26.723	-17.617	-17.522	-43.252	-31.771	-65.118	-78.262	-47.852	-72.009	-63.928	-42.400	-12.519	-37.153	-1.483	-1.442
0.364	-26.728	-12.614	-17.521	-43.242	-31.767	-61.119	-78.248	-48.848	-73.996	-64.916	-39.407	-11.509	-34.154	-1.481	-1.431
0.358	-26.734	-12.611	-17.520	-42.232	-33.762	-61.119	-81.232	-48.843	-73.981	-63.904	-36.413	-11.500	-31.155	-2.479	-1.422
0.353	-22.739	-7.608	-17.520	-42.222	-36.758	-57.120	-86.217	-48.838	-74.968	-63.893	-32.420	-11.490	-23.155	-4.477	-2.413
-0.652	-19.744	-7.604	-18.519	-41.211	-39.753	-57.121	-88.201	-48.834	-74.954	-62.881	-30.426	-16.481	-19.156	-4.476	-3.402
-0.657	-17.749	-2.601	-17.519	-37.200	-39.749	-53.120	-89.186	-47.828	-73.939	-57.869	-29.433	-19.471	-16.157	-9.475	-4.393
-2.663	-13.754	-0.598	-17.519	-35.189	-45.744	-51.120	-89.170	-46.824	-73.925	-54.857	-28.438	-23.461	-16.157	-12.473	-4.383
-3.668	-10.759	0.406	-18.518	-32.179	-47.739	-49.120	-89.155	-45.818	-71.909	-51.846	-27.444	-27.451	-9.158	-15.471	-6.373
-4.673	-8.765	1.409	-18.517	-30.168	-50.734	-48.120	-88.139	-43.813	-69.895	-49.833	-27.450	-31.440	-7.159	-15.469	-6.363
-5.678	-6.769	2.412	-18.516	-29.158	-52.729	-46.118	-87.123	-41.807	-67.879	-46.820	-27.456	-35.430	-5.159	-22.468	-6.354
-5.683	-4.774	3.416	-18.515	-27.146	-54.723	-46.118	-85.105	-40.802	-65.865	-44.808	-27.462	-39.421	-4.160	-24.466	-6.343
-6.688	-2.779	3.419	-19.515	-26.135	-55.719	-45.117	-83.089	-38.795	-63.849	-42.796	-27.467	-43.410	-2.160	-26.464	-6.334
-6.694	-2.785	3.422	-19.514	-26.124	-56.713	-45.116	-81.073	-37.790	-62.834	-40.783	-27.473	-45.400	-2.161	-27.462	-6.324
-6.699	-2.790	2.427	-20.513	-26.113	-56.708	-46.115	-78.056	-36.784	-61.818	-39.770	-28.478	-48.389	-1.161	-27.460	-5.313
-5.704	-3.794	1.430	-21.512	-27.102	-57.702	-47.114	-76.039	-36.778	-60.802	-39.756	-28.483	-48.379	-2.162	-26.458	-4.304
-5.709	-4.799	0.434	-22.511	-28.090	-57.697	-49.112	-74.022	-36.772	-59.786	-39.744	-29.489	-48.369	-2.162	-23.457	-4.294
-3.714	-4.804	-2.563	-22.510	-30.079	-57.690	-52.111	-72.005	-36.765	-59.770	-40.731	-31.493	-45.358	-3.162	-17.455	-3.284
-2.719	-5.809	-4.559	-23.509	-32.068	-56.685	-52.109	-70.987	-36.759	-59.754	-40.717	-32.499	-45.347	-4.163	-17.453	-2.274
-2.724	-6.813	-6.556	-24.509	-32.057	-56.679	-57.107	-69.970	-37.752	-60.738	-41.704	-35.503	-43.337	-6.163	-9.451	-1.264
-1.729	-6.818	-6.552	-24.507	-33.045	-56.673	-57.105	-67.951	-37.746	-61.721	-41.690	-36.508	-39.326	-8.163	-9.448	-1.253
-1.735	-6.823	-9.548	-24.506	-35.033	-56.667	-60.103	-67.933	-38.739	-61.705	-41.676	-36.513	-31.316	-10.163	-3.446	-1.244
-1.740	-5.828	-11.544	-24.505	-35.021	-56.661	-61.101	-67.915	-39.733	-61.687	-41.662	-39.517	-27.305	-11.164	-0.444	-1.234
-0.745	-5.833	-12.540	-24.504	-36.010	-56.654	-62.098	-68.897	-39.725	-62.671	-41.649	-40.522	-27.293	-12.164	0.558	-1.223
-1.750	-4.837	-13.536	-23.502	-34.998	-56.648	-62.096	-68.879	-40.719	-63.653	-40.635	-42.526	-19.282	-14.164	1.560	-1.213
-1.755	-4.842	-14.532	-23.502	-34.986	-55.642	-61.093	-69.860	-41.711	-63.636	-37.620	-42.530	-16.271	-15.164	1.562	-1.204
-1.760	-3.847	-15.529	-22.500	-34.974	-54.635	-60.091	-69.841	-42.704	-63.619	-35.606	-42.535	-14.261	-15.164	1.565	-2.193
-0.765	-3.852	-16.525	-22.499	-33.962	-52.629	-59.088	-69.823	-43.697	-64.602	-33.592	-43.539	-12.249	-15.165	0.566	-2.183
-0.769	-4.856	-17.521	-21.497	-33.950	-49.622	-57.085	-70.803	-45.689	-64.583	-31.577	-43.544	-12.238	-16.165	-0.432	-2.173
0.226	-5.861	-17.517	-20.496	-33.938	-46.615	-56.081	-70.783	-47.682	-65.566	-29.562	-43.547	-12.226	-16.165	-2.429	-3.162
0.220	-8.866	-18.512	-17.494	-32.926	-43.608	-54.078	-71.764	-49.674	-66.548	-27.548	-43.552	-13.215	-16.165	-3.427	-3.152
1.215	-10.870	-19.508	-17.493	-32.913	-35.601	-54.074	-71.745	-51.666	-67.530	-26.533	-43.555	-15.204	-16.165	-4.425	-4.142
2.210	-10.874	-22.504	-15.492	-32.900	-35.594	-53.071	-72.725	-53.658	-68.511	-25.518	-44.558	-17.192	-16.165	-4.422	-4.131
2.205	-15.879	-23.500	-13.490	-33.888	-31.587	-54.067	-72.705	-57.650	-69.494	-25.503	-44.562	-19.181	-16.165	-4.420	-5.121
2.201	-18.884	-23.496	-9.489	-33.876	-24.579	-54.064	-73.685	-57.642	-69.475	-26.488	-44.565	-21.169	-16.165	-3.418	-7.111
2.196	-18.888	-26.492	-8.487	-33.863	-22.572	-56.059	-75.664	-58.634	-69.457	-27.473	-44.569	-23.157	-16.164	-3.415	-8.101
1.191	-22.893	-28.488	-6.485	-33.850	-20.564	-61.056	-75.644	-60.625	-70.437	-32.457	-44.572	-24.145	-17.164	0.587	-8.090
0.186	-22.897	-29.484	-5.483	-34.837	-20.557	-64.051	-77.624	-60.617	-69.419	-35.442	-44.575	-24.134	-18.164	1.590	-9.080
-0.820	-24.901	-29.480	-4.483	-34.825	-21.549	-67.047	-80.603	-60.609	-68.399	-39.426	-44.579	-24.122	-19.164	3.592	-9.070
-1.824	-24.906	-30.475	-3.481	-34.812	-23.542	-67.042	-82.583	-60.600	-67.381	-39.410	-44.582	-22.110	-19.163	4.595	-9.059
-2.829	-23.911	-30.471	-4.479	-34.798	-26.534	-72.038	-84.562	-59.591	-66.361	-47.394	-43.585	-20.098	-19.163	5.598	-9.049
-3.834	-22.914	-30.467	-4.477	-34.786	-30.526	-73.033	-85.541	-57.582	-66.342	-51.379	-42.588	-19.085	-19.163	5.600	-8.039
-4.839	-19.919	-29.463	-6.475	-34.773	-34.518	-74.028	-87.520	-56.573	-64.322	-54.362	-42.591	-18.074	-19.162	4.602	-8.028
-3.843	-16.924	-28.458	-7.473	-34.760	-39.510	-74.023	-88.497	-55.564	-63.303	-58.346	-41.593	-17.062	-18.162	0.604	-7.018
-3.848	-13.928	-27.454	-9.471	-33.747	-44.502	-73.018	-88.476	-54.555	-63.283	-60.330	-41.595	-17.049	-18.161	0.607	-5.008
-2.854	-10.932	-25.450	-15.470	-33.733	-48.494	-72.013	-88.454	-53.546	-63.263	-62.314	-41.599	-18.037	-17.161	-2.390	-2.998
-0.858	-7.936	-23.445	-15.468	-33.720	-52.486	-69.007	-87.433	-52.536	-63.242	-63.297	-41.601	-20.024	-16.160	-6.388	0.014
1.137	-4.941	-19.441	-17.465	-32.707	-55.477	-63.002	-85.411	-52.527	-64.223	-63.280	-41.604	-23.011	-15.160	-15.385	0.024
4.132	-2.945	-19.436	-20.463	-32.693	-57.469	-62.996	-83.389	-52.517	-65.202	-63.264	-42.605	-32.000	-15.159	-21.382	1.034
6.128	-1.949	-17.431	-24.461	-32.679	-58.460	-54.991	-77.367	-51.508	-68.182	-62.247	-45.607	-31.987	-14.159	-26.379	5.045
8.123	-1.953	-15.427	-26.459	-32.666	-57.451	-54.984	-74.344	-51.497	-68.161	-60.229	-46.610	-36.974	-14.159	-26.377	7.056
12.118	-1.957	-11.422	-27.458	-31.652	-57.442	-48.979	-71.321	-51.488	-71.141	-55.213	-46.611	-46.961	-15.159	-35.374	8.066
13.114	-4.962	-10.418	-28.455	-32.639	-56.434	-45.972	-71.298	-51.477	-71.119	-52.196	-48.614	-51.948	-15.158	-40.371	10.077
13.108	-6.965	-9.413	-29.453	-32.625	-51.424	-43.966	-65.275	-51.468	-73.098	-49.178	-51.615	-54.935	-14.157	-43.368	12.087
13.103	-8.969	-9.409	-30.451	-33.611	-48.416	-42.960	-62.252	-52.458	-74.077	-49.161	-51.617	-56.923	-15.156	-43.365	13.098
12.099	-10.974	-8.404	-30.448	-34.597	-45.406	-41.954	-61.229	-51.447	-74.055	-44.144	-52.619	-57.910	-16.156	-46.362	14.108
11.094	-12.978	-9.399	-31.446	-35.583	-43.397	-41.946	-60.206	-51.437	-74.034	-42.126	-51.620	-57.897	-16.155	-46.360	14.120
10.090	-13.981	-10.394	-31.443	-35.569	-42.389	-42.940	-60.183	-51.426	-74.012	-40.109	-51.622	-55.884	-17.154	-44.357	15.130
8.085	-13.986	-11.390	-31.442	-36.555	-40.379	-43.933	-61.158	-51.416	-72.991	-38.091	-49.623	-52.871	-18.153	-41.354	14.140
6.080	-13.990	-12.385	-31.439	-36.540	-39.370	-45.926	-62.135	-50.405	-71.969	-37.072	-47.624	-47.857	-20.152	-37.351	13.152
5.075	-12.994	-13.380	-31.437	-35.526	-39.360	-46.919	-63.111	-50.394	-70.948	-36.055	-45.626	-42.845	-22.152	-32.348	12.162
4.070	-11.997	-14.375	-31.434	-34.512	-40.351	-48.912	-65.087	-50.384	-69.925	-36.037	-42.627	-37.832	-22.151	-27.345	10.173
3.066	-11.002	-14.371	-31.432	-33.498	-40.340	-50.904	-66.063	-49.372	-68.903	-35.018	-40.628	-25.818	-24.150	-20.342	8.184
3.061	-9.006	-14.366	-30.429	-31.483	-41.331	-50.897	-68.039	-49.362	-67.881	-35.000	-37.629	-25.804	-26.149	-14.339	5.195
3.057	-7.010	-14.361	-28.427	-29.469	-42.321	-52.889	-69.014	-48.350	-65.859	-34.982	-32.629	-20.791	-29.148	-8.337	-0.795
3.052	-6.013	-13.355	-27.425	-26.455	-44.311	-52.881	-69.989	-48.339	-65.836	-34.963	-30.631	-15.777	-31.147	-2.334	-2.784
3.048	-6.017	-10.351	-26.422	-21.440	-44.302	-54.873	-69.964	-47.327	-65.814	-34.945	-30.631	-6.764	-32.147	6.670	-2.773
3.042	-5.021	-8.346	-26.419	-19.426	-45.291	-54.866	-69.939	-47.316	-65.790	-34.926	-27.632	-3.751	-32.146	9.673	-4.762
2.038	-6.025	-6.341	-24.416	-17.410	-46.282	-54.857	-69.915	-47.305	-65.767	-34.907	-27.632	-3.737	-33.145	10.676	-7.752
2.033	-6.028	-4.336	-22.413	-17.396	-46.271	-55.849	-69.889	-47.293	-66.744	-34.888	-27.632	1.277	-32.143	10.679	-7.741
0.029	-7.032	-3.331	-21.411	-16.381	-46.261	-56.840	-69.864	-48.281	-66.721	-33.869	-27.633	2.291	-31.142	11.682	-6.730
-1.975	-8.037	-2.326	-20.409	-16.366	-46.250	-57.832	-69.839	-49.269	-67.698	-33.849	-28.633	2.305	-29.141	9.685	-5.719
-3.980	-10.041	-1.321	-18.406	-17.351	-46.240	-59.823	-69.813	-50.257	-67.674	-33.831	-30.634	2.318	-27.140	7.689	-4.708
-5.984	-11.044	-1.315	-17.403	-19.336	-46.230	-59.815	-70.787	-51.245	-68.651	-34.811	-31.634	1.332	-24.139	4.692	-2.698
-7.990	-12.047	-2.310	-16.400	-22.321	-45.219	-64.806	-71.761	-52.233	-68.627	-34.791	-33.634	-0.653	-20.137	2.695	0.314
-10.994	-12.051	-4.305	-15.397	-25.306	-45.208	-67.797	-72.735	-53.220	-69.603	-35.773	-35.634	-2.639	-17.136	-0.302	2.325
-11.998	-12.055	-6.300	-14.394	-28.290	-45.197	-70.788	-73.709	-54.208	-70.579	-36.753	-37.634	-4.625	-13.135	-3.298	4.335
-14.003	-12.058	-11.295	-14.392	-32.275	-45.187	-73.779	-74.683	-55.196	-70.556	-37.733	-38.634	-7.611	-8.134	-7.295	6.347
-15.007	-12.062	-13.290	-13.389	-32.260	-44.175	-75.769	-75.657	-57.183	-71.531	-39.713	-39.633	-10.596	-5.132	-7.292	8.358
-15.012	-11.066	-13.284	-12.385	-36.245	-43.164	-77.760	-75.630	-57.171	-72.507	-40.693	-40.633	-13.583	1.868	-9.288	11.368
-15.017	-10.070	-18.279	-12.382	-36.229	-42.154	-79.750	-76.603	-58.158	-74.482	-42.673	-41.633	-17.568	3.870	-11.285	12.379
-14.021	-10.073	-20.274	-12.379	-36.213	-41.142	-79.741	-75.576	-60.145	-74.457	-45.653	-41.632	-23.554	3.871	-13.281	13.391
-10.026	-8.077	-21.268	-13.376	-36.198	-41.131	-79.731	-74.549	-60.133	-75.433	-45.633	-41.632	-26.539	5.873	-13.278	13.402
-10.030	-6.080	-22.263	-14.373	-35.183	-38.119	-78.722	-71.522	-61.119	-77.408	-49.612	-39.631	-26.524	5.874	-14.275	14.413
-7.034	-5.084	-22.257	-15.370	-33.167	-36.108	-78.711	-69.495	-61.107	-77.384	-49.592	-38.630	-28.510	4.876	-15.271	14.423
-1.039	-3.087	-21.252	-16.367	-31.151	-34.097	-73.702	-67.468	-61.093	-77.358	-52.571	-38.630	-31.495	2.877	-15.268	13.435
1.956	-2.091	-20.247	-17.364	-29.135	-32.085	-71.691	-67.440	-61.080	-77.333	-53.550	-35.628	-32.481	2.879	-16.264	14.446
4.952	-1.094	-18.241	-19.360	-28.119	-31.074	-69.681	-64.412	-60.066	-76.308	-54.530	-34.628	-32.466	-3.120	-16.261	13.457
6.948	-0.097	-17.236	-20.357	-26.104	-29.062	-67.670	-62.384	-60.053	-74.283	-55.509	-33.626	-32.451	-7.118	-17.257	12.468
8.943	1.899	-15.231	-21.353	-24.087	-28.050	-66.660	-62.356	-59.040	-72.257	-56.489	-31.625	-31.436	-12.118	-17.253	11.480
9.939	2.895	-13.224	-22.351	-23.071	-27.038	-65.649	-61.328	-58.026	-69.231	-57.467	-31.624	-30.421	-15.116	-17.250	10.491
11.935	2.892	-12.219	-23.347	-23.055	-26.026	-64.638	-62.300	-56.012	-66.206	-57.446	-30.623	-29.406	-19.114	-18.246	8.502
11.930	3.889	-11.213	-23.344	-23.039	-26.015	-64.627	-63.272	-54.998	-62.179	-57.425	-29.622	-28.391	-23.113	-19.243	6.512
10.925	3.885	-10.208	-23.340	-23.022	-26.002	-65.617	-64.244	-52.984	-59.154	-57.403	-29.620	-27.376	-25.111	-19.239	4.524
10.921	1.882	-10.202	-22.337	-23.006	-26.990	-65.605	-69.214	-50.970	-52.127	-56.382	-29.618	-26.361	-28.109	-19.235	-0.465
9.917	0.878	-10.197	-21.333	-23.990	-29.977	-65.594	-69.186	-47.956	-52.102	-55.361	-30.617	-25.346	-28.107	-19.232	-2.454
9.913	0.876	-11.191	-21.331	-26.974	-29.966	-65.582	-73.157	-43.942	-50.075	-52.339	-30.615	-24.330	-28.105	-19.228	-5.443
7.909	-2.128	-12.186	-18.327	-27.958	-31.954	-65.571	-73.128	-41.927	-48.049	-52.317	-31.614	-25.315	-28.104	-19.224	-5.431
7.903	-4.131	-12.179	-16.323	-28.941	-35.940	-63.559	-77.099	-39.913	-47.022	-48.296	-33.612	-26.299	-25.102	-19.221	-10.420
7.899	-6.134	-14.173	-15.319	-28.924	-38.928	-63.548	-78.070	-39.898	-46.995	-48.273	-34.609	-26.284	-23.100	-19.217	-12.408
7.895	-7.137	-15.168	-13.316	-31.908	-41.915	-59.536	-78.040	-36.884	-48.969	-43.252	-35.608	-28.269	-20.099	-17.213	-12.397
7.891	-9.141	-16.162	-11.312	-32.892	-43.903	-57.524	-78.010	-36.870	-51.941	-40.229	-36.605	-30.254	-18.097	-17.209	-15.385
8.887	-10.144	-17.156	-9.309	-33.874	-45.890	-54.512	-76.981	-36.855	-54.915	-38.207	-36.604	-32.238	-16.095	-16.205	-17.374
9.883	-11.147	-17.151	-7.305	-33.858	-47.877	-51.499	-75.951	-36.840	-57.887	-36.185	-36.601	-33.222	-14.093	-15.202	-18.363
10.877	-12.150	-17.145	-6.301	-34.841	-48.864	-49.487	-73.921	-38.825	-61.859	-35.162	-36.598	-35.206	-12.091	-14.198	-18.352
10.873	-13.154	-17.139	-6.297	-34.824	-49.851	-46.474	-72.891	-40.810	-65.832	-34.139	-36.597	-36.190	-11.089	-13.194	-18.340
11.869	-13.157	-17.133	-5.294	-34.807	-49.838	-45.462	-70.861	-42.794	-70.804	-34.118	-35.594	-37.175	-11.087	-13.190	-18.329
11.865	-13.159	-17.126	-5.290	-34.790	-49.825	-43.449	-68.830	-44.780	-74.777	-35.094	-34.592	-37.159	-11.085	-12.185	-17.317
11.861	-13.163	-16.121	-5.286	-34.773	-48.811	-43.437	-66.800	-46.765	-76.749	-35.072	-33.589	-37.143	-10.084	-12.182	-15.306
10.856	-13.166	-15.115	-7.283	-33.756	-47.799	-43.424	-65.769	-48.749	-81.722	-37.049	-32.586	-36.127	-12.082	-13.178	-13.295
9.852	-14.169	-14.109	-8.278	-33.738	-45.785	-43.411	-64.738	-50.734	-81.693	-38.026	-30.584	-35.111	-13.079	-13.173	-8.283
6.848	-14.172	-13.103	-8.274	-33.721	-43.771	-45.398	-64.708	-51.718	-82.665	-42.003	-30.580	-33.095	-13.077	-14.169	-8.272
6.844	-15.175	-12.097	-9.270	-32.704	-42.758	-46.385	-64.677	-51.702	-83.637	-41.980	-29.578	-27.079	-14.075	-14.165	-5.260
1.840	-17.178	-12.091	-12.266	-32.687	-39.744	-47.371	-64.646	-51.687	-81.608	-43.957	-29.575	-27.063	-17.073	-16.161	0.751
1.836	-19.181	-10.085	-13.262	-32.669	-38.731	-47.359	-64.614	-51.670	-80.580	-45.933	-30.571	-25.046	-19.071	-16.157	2.763
-3.169	-21.184	-10.078	-14.259	-33.651	-38.716	-48.344	-66.582	-49.655	-78.551	-46.909	-31.569	-20.031	-21.068	-16.153	5.775
-4.173	-22.187	-9.072	-15.255	-33.634	-38.703	-48.331	-66.551	-47.638	-75.523	-46.886	-32.565	-18.014	-23.066	-16.149	7.786
-6.177	-23.190	-10.066	-16.250	-34.617	-38.689	-47.317	-68.520	-46.623	-73.494	-45.862	-33.561	-17.998	-24.065	-16.145	9.797
-7.181	-25.193	-10.060	-16.246	-34.598	-39.675	-47.304	-70.488	-46.607	-71.465	-45.838	-35.558	-16.981	-25.062	-15.141	10.810
-7.185	-25.196	-10.054	-16.242	-35.581	-40.661	-45.289	-71.456	-45.590	-69.436	-41.815	-37.555	-18.965	-25.060	-14.137	12.821
-6.190	-25.199	-11.048	-15.237	-36.563	-41.647	-44.276	-72.424	-45.574	-69.407	-38.791	-38.552	-19.948	-24.058	-13.133	12.832
-5.194	-24.201	-12.042	-15.233	-36.546	-42.633	-44.261	-73.391	-46.557	-65.378	-36.767	-40.548	-21.931	-24.055	-11.128	12.844
-3.198	-23.204	-13.035	-14.230	-37.527	-42.619	-43.247	-74.359	-48.541	-64.348	-33.743	-41.543	-23.914	-22.053	-8.124	12.855
-1.202	-21.207	-16.029	-13.225	-37.509	-42.604	-43.232	-75.327	-49.524	-63.318	-31.718	-43.540	-26.898	-20.050	-8.120	12.868
0.794	-17.210	-16.022	-13.221	-37.492	-42.590	-44.217	-76.294	-51.507	-62.289	-29.694	-44.536	-29.882	-15.048	-5.116	11.879
3.790	-15.212	-18.016	-13.216	-37.474	-42.575	-45.203	-77.262	-53.491	-62.259	-28.670	-45.533	-31.865	-13.046	-4.112	9.890
6.785	-12.215	-22.009	-13.212	-37.455	-39.560	-48.188	-78.229	-57.473	-62.229	-28.646	-46.528	-33.848	-13.044	-1.107	9.902
9.781	-12.218	-24.003	-13.207	-37.437	-39.546	-48.174	-79.195	-57.457	-62.199	-28.621	-47.524	-35.831	-11.041	-0.103	8.913
11.777	-8.220	-25.997	-15.204	-36.419	-36.532	-50.158	-79.162	-58.440	-63.169	-31.597	-47.520	-35.814	-7.038	0.901	5.926
14.773	-6.223	-27.990	-16.199	-36.401	-35.516	-52.144	-79.129	-58.422	-63.139	-31.571	-47.516	-35.796	-7.036	0.906	3.937
18.769	-6.226	-28.984	-17.194	-35.382	-33.502	-57.128	-78.096	-57.405	-64.108	-35.546	-47.511	-33.779	-5.033	1.910	1.949
19.765	-4.229	-29.978	-18.190	-34.364	-32.487	-58.113	-78.062	-55.387	-64.078	-38.522	-46.507	-32.762	-5.030	1.915	1.960
19.761	-3.231	-30.970	-20.185	-33.346	-32.471	-60.097	-75.029	-53.370	-65.047	-40.496	-46.502	-31.745	-6.029	1.920	-3.028
19.757	-3.234	-31.964	-21.180	-33.327	-32.457	-61.082	-72.994	-50.353	-65.016	-43.472	-44.498	-29.728	-7.026	0.924	-5.015
18.753	-3.237	-31.957	-22.176	-31.308	-33.441	-61.066	-70.960	-48.335	-64.986	-45.446	-43.493	-28.711	-9.023	0.929	-7.004
17.749	-3.239	-31.951	-23.172	-30.290	-34.426	-60.051	-67.926	-45.317	-64.954	-47.420	-42.488	-27.693	-11.021	-0.067	-8.992
16.744	-3.242	-30.944	-24.167	-29.271	-35.411	-60.035	-65.892	-43.299	-64.924	-49.395	-40.484	-26.676	-13.018	-0.063	-9.981
13.741	-3.245	-29.938	-25.162	-28.253	-37.395	-59.019	-62.858	-42.281	-64.892	-50.369	-39.479	-25.658	-15.015	-1.058	-9.969
11.737	-4.248	-28.931	-25.157	-27.233	-38.380	-58.002	-60.824	-42.264	-64.861	-50.344	-38.473	-25.641	-17.012	-3.054	-9.956
8.733	-4.249	-27.925	-25.153	-26.214	-40.364	-56.986	-56.789	-42.245	-63.830	-51.318	-36.469	-25.623	-19.010	-3.049	-7.945
5.729	-4.252	-25.918	-23.148	-26.196	-41.348	-56.970	-56.754	-43.227	-63.798	-51.293	-35.463	-25.605	-20.007	-5.045	-7.933
2.724	-4.255	-21.911	-23.144	-25.177	-43.333	-55.953	-55.719	-48.208	-62.767	-50.266	-34.459	-24.587	-21.004	-9.040	-2.921
-0.279	-5.257	-18.904	-22.139	-25.157	-44.316	-55.937	-55.684	-48.190	-62.734	-50.240	-34.453	-24.570	-22.001	-9.035	-2.909
-3.283	-6.260	-18.897	-19.134	-24.138	-45.301	-55.920	-55.649	-54.171	-60.702	-50.214	-33.447	-24.553	-22.998	-12.031	2.103
-6.287	-7.262	-14.891	-18.129	-24.119	-46.285	-56.904	-56.614	-54.153	-60.671	-49.188	-31.443	-24.535	-21.995	-15.026	5.115
-10.291	-8.264	-12.884	-16.124	-24.101	-46.270	-59.886	-57.579	-60.135	-60.638	-48.162	-31.437	-25.517	-21.992	-21.022	6.127
-11.295	-9.267	-10.877	-15.118	-25.081	-46.253	-61.870	-57.543	-62.115	-58.607	-47.135	-30.432	-26.499	-19.990	-24.016	8.139
-12.299	-10.269	-8.870	-13.114	-26.061	-46.237	-63.852	-58.507	-63.097	-58.574	-46.108	-28.426	-27.480	-17.987	-26.011	9.150
-12.303	-11.271	-6.864	-12.109	-27.042	-46.220	-64.835	-59.472	-63.078	-58.541	-45.082	-26.420	-28.462	-15.984	-28.007	9.163
-11.307	-12.274	-5.856	-11.104	-28.023	-45.204	-66.818	-60.436	-62.059	-57.509	-44.055	-24.414	-29.444	-12.981	-30.002	8.175
-10.310	-13.276	-4.849	-10.099	-29.003	-45.188	-66.801	-61.400	-61.040	-57.476	-43.028	-23.408	-30.426	-10.978	-30.997	7.187
-8.315	-14.279	-3.842	-10.094	-29.984	-45.171	-67.783	-62.364	-59.020	-57.444	-42.001	-20.402	-31.407	-7.975	-30.992	6.199
-7.319	-14.280	-2.835	-9.088	-30.964	-44.155	-66.765	-64.327	-56.001	-58.410	-40.975	-18.396	-32.389	-4.973	-30.988	5.211
-5.322	-14.283	-2.828	-9.083	-31.945	-43.138	-66.747	-65.291	-53.982	-58.377	-39.947	-17.390	-33.372	-2.969	-28.983	3.222
-3.326	-14.286	-2.821	-9.079	-32.924	-42.121	-64.729	-68.254	-49.962	-60.344	-38.921	-16.384	-33.353	-1.966	-27.978	2.235
-1.330	-14.287	-2.815	-9.073	-32.905	-41.105	-62.711	-68.218	-46.943	-61.310	-38.893	-16.378	-31.335	-0.963	-25.973	1.247
1.666	-14.290	-2.808	-9.068	-33.885	-40.088	-56.693	-70.181	-43.923	-63.277	-38.865	-16.371	-30.316	-0.960	-20.968	1.259
